x,y,z,vx,vy,vz,Kx,Ky,Kz
5.493011199999999761e-01,8.734896300000000169e-02,1.128347009999999956e-01,2.811059999999999948e-02,-1.105830000000000007e-02,-6.278100000000000000e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.493630409999999964e-01,8.732552300000000212e-02,1.128203299999999965e-01,2.686979999999999924e-02,-9.957000000000000572e-03,-7.652400000000000174e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.493906859999999615e-01,8.731577299999999930e-02,1.128091930000000020e-01,1.865009999999999932e-02,-7.405499999999999756e-03,-4.353300000000000052e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.494252080000000538e-01,8.730083800000000560e-02,1.128058190000000016e-01,1.900140000000000162e-02,-7.746300000000000234e-03,-3.596999999999999937e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.494540239999999853e-01,8.728995200000000398e-02,1.127972029999999987e-01,3.908369999999999900e-02,-1.429410000000000056e-02,-6.832200000000000079e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.495554870000000092e-01,8.725319099999999384e-02,1.127830449999999984e-01,3.942989999999999690e-02,-1.471380000000000084e-02,-6.717599999999999787e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.495854570000000550e-01,8.724090599999999307e-02,1.127748110000000026e-01,2.762699999999999878e-02,-1.104570000000000031e-02,-6.307499999999999739e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.496475769999999983e-01,8.721637200000000034e-02,1.127620200000000045e-01,3.826650000000000190e-02,-1.536990000000000058e-02,-7.203300000000000154e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.497130120000000009e-01,8.718967299999999532e-02,1.127507999999999982e-01,4.004459999999999964e-02,-1.643999999999999975e-02,-6.639299999999999889e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.497810589999999609e-01,8.716157200000000660e-02,1.127398889999999959e-01,4.036109999999999698e-02,-1.616549999999999931e-02,-5.996099999999999867e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.498475489999999910e-01,8.713578800000000568e-02,1.127308129999999992e-01,3.875340000000000035e-02,-1.559729999999999971e-02,-7.107300000000000423e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.499102369999999684e-01,8.710958100000000537e-02,1.127161980000000036e-01,3.695699999999999680e-02,-1.533089999999999974e-02,-8.569800000000000681e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.499707390000000418e-01,8.708468499999999501e-02,1.127022470000000054e-01,3.808709999999999873e-02,-1.555950000000000041e-02,-7.931099999999999955e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.500371939999999515e-01,8.705771599999999333e-02,1.126897609999999994e-01,4.096799999999999747e-02,-1.607130000000000017e-02,-6.726300000000000161e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.501072989999999940e-01,8.703111400000000664e-02,1.126798259999999968e-01,4.033319999999999961e-02,-1.635719999999999882e-02,-6.982799999999999944e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.501716380000000184e-01,8.700319199999999309e-02,1.126664849999999968e-01,2.855670000000000083e-02,-1.274849999999999942e-02,-6.355200000000000085e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.502024880000000451e-01,8.698861900000000313e-02,1.126586420000000033e-01,1.947029999999999941e-02,-9.114900000000000432e-03,-3.892200000000000173e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.502365390000000245e-01,8.697280899999999815e-02,1.126535109999999978e-01,2.025209999999999858e-02,-8.954999999999999419e-03,-3.245099999999999894e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.502699949999999562e-01,8.695876900000000520e-02,1.126478249999999931e-01,3.041189999999999866e-02,-1.195260000000000072e-02,-5.032499999999999647e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.503379120000000402e-01,8.693296699999999988e-02,1.126367360000000012e-01,3.143220000000000042e-02,-1.394429999999999975e-02,-4.774200000000000145e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.503747690000000414e-01,8.691228800000000421e-02,1.126319110000000012e-01,2.086170000000000038e-02,-1.070519999999999979e-02,-3.475799999999999810e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.504074509999999920e-01,8.689728300000000571e-02,1.126251499999999933e-01,2.028630000000000017e-02,-8.443499999999999617e-03,-2.865299999999999878e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.504423899999999481e-01,8.688414299999999701e-02,1.126223600000000047e-01,3.051509999999999986e-02,-1.415549999999999968e-02,-3.722399999999999841e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.505091680000000487e-01,8.685009800000000058e-02,1.126127420000000018e-01,2.961719999999999978e-02,-1.514219999999999976e-02,-4.398899999999999859e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.505411140000000536e-01,8.683366900000000221e-02,1.126076970000000066e-01,2.090459999999999888e-02,-1.089569999999999948e-02,-1.493100000000000026e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.505788499999999530e-01,8.681377899999999370e-02,1.126077649999999986e-01,2.089500000000000038e-02,-1.033680000000000015e-02,-2.038499999999999947e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.506107639999999748e-01,8.679921300000000006e-02,1.126009020000000027e-01,2.015130000000000046e-02,-1.055309999999999929e-02,-2.949300000000000185e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
5.506460210000000410e-01,8.677860199999999635e-02,1.125979339999999967e-01,3.120300000000000157e-02,-1.721519999999999995e-02,-3.651900000000000025e-03,3.382773274434159134e+02,3.291001246370539093e+02,1.488703439858610409e+03
